;Unnamed: 0;name;area;min_salary;max_salary;employer;created_at;days_passed;experience;employment;schedule;description;responsibility;requirement;conditions;key_skills
493;493;Системный аналитик;Москва;;;МТС;2019-11-27;7;От 1 года до 3 лет;Полная занятость;Полный день;"МТС - ведущий телекоммуникационный оператор России и стран СНГ. Компания предоставляет широкий спектр услуг и продуктов более чем 100 миллионам абонентов. В сегодняшнем Digital-мире IT становится конкурентным преимуществом. IT направление в нашей компании стремительно развивается. Мы создаем инновационные решения для клиентов и сотрудников компании. Мы применяем современные framework’и и практики разработки. Мы даем возможности для роста и раскрытия потенциала. Мы делаем МТС Digital компанией.   В ваши обязанности будет входить:  Общение с заказчиком, сбор и формализация требований, согласование; Построение бизнес-процессов и модели предметной области; Формулирование функциональных и нефункциональных требований к системе, требования к интеграции с другими системами; Документирование, составление ТЗ, ПМИ; Взаимодействие с разработчиками; Участие в тестировании и приёмо-сдаточных испытаниях, проверка внедряемых систем на соответствие заявленным функциональным требованиям; Подготовка проекта к защите полный цикл, нацеленность на результат.    От Вас мы ждем:  Аналогичный опыт работы от 1 года; Опыт написания технических заданий с описанием API, модели данных, архитектуры и бизнес-процессов с использованием одной или нескольких нотаций (BPMN, EPC, IDEF и т.п.); Умение общаться с заказчиком, преобразовывать его пожелания в требования, предлагать своё решение; Знание основных этапов жизненного цикла ПО; Владение инструментами и знаниями для моделирования бизнес-процессов с использованием одной или нескольких нотаций (UML, BPMN, IDEF, EPC и т.п); Опыт работы в команде.    Мы, в свою очередь гарантируем:  Стабильная белая заработная плата, премии; Скучно не будет - множество интересных и сложных проектов; Саморазвитие - мы сделали обучение доступным. Вы можете проходить тренинги очно, дистанционно, в Корпоративном университете, у провайдеров, у наставников; Развитие в компании - Вы сами выбираете: стать экспертом или руководителем; Здоровье своих сотрудников - ДМС со стоматологией, страхование жизни, страхование при поездках за рубеж; Спорт - корпоративные соревнования по футболу, баскетболу и волейболу, различные спорт-программы или компенсация вашего фитнес-абонемента; Хороший отдых- отпуск 28 календарных дней + 3 календарных дня дополнительно ежегодно, а также различные скидки на путешествия от наших партнеров; Возможности раскрыть талант - мы поддерживаем хобби сотрудников, у нас есть корпоративный театр и кукольный театр; Социальную ответственность - мы помогаем детям из детских домов, обучаем пенсионеров безопасному поведению в сети, сдаем кровь, очищаем парки от мусора на волонтерских субботниках и многое другое. ";Общение с заказчиком, сбор и формализация требований, согласование. Построение бизнес-процессов и модели предметной области. Формулирование функциональных и нефункциональных требований...;Аналогичный опыт работы от 1 года. Опыт написания технических заданий с описанием API, модели данных, архитектуры и бизнес-процессов с...;;
544;544;Системный аналитик;Москва;;;Билайн;2019-12-01;3;От 3 до 6 лет;Полная занятость;Полный день;"Наша команда Digital разрабатывает и внедряет в жизнь самые актуальные и современные технологии. Вместе мы не только создаем digital-будущее Телекома, но и используем инновационные инструменты в своих проектах, работая по Scrum в дистанционных командах. Если ты готов решать по-настоящему сложные задачи, которые, возможно, до тебя не решал никто, обладаешь аналитическими способностями, если тебя не пугают масштабные проекты и профессиональные вызовы – присоединяйся! Билайн признан работодателем №1 в телеком-отрасли России. И сейчас у тебя есть возможность присоединиться к лучшей команде в качестве системного аналитика.   Итак, тебе предстоит:  Анализ и оптимизация процессов внутри разрабатываемых и уже готовых продуктов, сбор предъявляемых к информационной системе требований; Формирование технических заданий для разработчиков; Постановка задач для разработчиков проекта, выработка рекомендаций, составление технических заданий на разработку/доработку ПО; Согласование деталей реализации с заказчиком; разработка и поддержание документации по проектам.    Мы будем рады рассмотреть твою кандидатуру, если у тебя есть:  Опыт работы системным аналитиком от 2-х лет; Навыки системного анализа, владение соответствующими инструментами; Грамотная письменная и устная речь; Английский - свободное чтение технической документации.    Что мы предлагаем:  Непосредственное участие в разработке уникальных продуктов; Работа в современной гибкой среде, где есть возможность самостоятельно принимать решения; Дружеская открытая атмосфера, где приветствуется инициативность и поощряется нестандартный подход; Развитие через новые и сложные задачи; Постоянное саморазвитие и обучение; Bеefree - гибкий рабочий график и возможность работать удаленно – планируй свое время сам; Полис добровольного медицинского страхования, обслуживаемый в лучших клиниках города; Cлужебную сотовую связь.    В Билайн мы развиваем и поддерживаем здоровую и безопасную рабочую среду. Каждый сотрудник соблюдает Кодекс поведения, внутренние правила компании и придерживается принципов деловой этики. Мы поступаем честно и этично как по отношению к друг другу, так и к нашим внешним партнерам.";Анализ и оптимизация процессов внутри разрабатываемых и уже готовых продуктов, сбор предъявляемых к информационной системе требований. Формирование технических заданий для...;Опыт работы системным аналитиком от 2-х лет. Навыки системного анализа, владение соответствующими инструментами. Грамотная письменная и устная речь. ;;"Разработка технических заданий;Английский язык;Scrum;Грамотная речь;Математическая статистика;Аналитическое мышление;Статистический анализ"
704;704;Системный аналитик;Санкт-Петербург;;;Центр финансовых технологий;2019-12-03;1;От 3 до 6 лет;Полная занятость;Полный день;"Мы разрабатываем мобильные приложения в области финансов. При помощи них пользователи могут бесплатно пользоваться картами Visa и MasterCard, оплачивать услуги, получать кредиты, совершать денежные переводы и многое другое. Наши крупные продукты: мобильный банк «Кукуруза» и «Карта Билайн», «Денежные переводы - «Золотая Корона», «Обмен валют», «Погашение кредитов», «Транспортная и Социальная Карта».   Обязанности:  Сбор и анализ требований бизнеса/заказчика; проработка и детализация требований, постановка задач по разработке нового (доработке существующего) функционала продукта; формирование спецификаций требований: объекты, UseCase, диаграммы, мокапы, функциональные и не функциональные требования; согласование интеграции с другими системами; сопровождение аналитики в процессе разработки и тестирования; ведение документации всего приложения.  Требования:  высшее образование (выпускники IT - специальностей, факультетов прикладной информатики); знание UML, нотаций и средств моделирования бизнес-процессов; понимание, что такое REST и знание HTTP методов; опыт составления ТЗ, SRS, UseCase, user story; опыт работы с Git; знание гибких методологий; опыт участия в разработке мобильных приложений в качестве системного аналитика/разработчика/тестировщика; умение структурировать информацию; инициативность, проактивность, системное мышление, умение правильно расставлять приоритеты, коммуникабельность.  Условия:  Официальное трудоустройство, полный социальный пакет; Компенсация (оклад + премии). Размер будет обсуждаться индивидуально, зависит от опыта; ДМС; Дружный коллектив, открытые и честные взаимоотношения в командах, обмен мнениями и опытом; Современный офис, комфортные рабочие места; Обучение за счет компании. ";Сбор и анализ требований бизнеса/заказчика. Проработка и детализация требований, постановка задач по разработке нового (доработке существующего) функционала продукта. ;Высшее образование (выпускники IT - специальностей, факультетов прикладной информатики). Знание UML, нотаций и средств моделирования бизнес-процессов. Понимание, что такое REST...;;
740;740;Системный аналитик;Москва;;;КОРУС Консалтинг;2019-11-11;23;Нет опыта;Полная занятость;Полный день;"Кто мы? Мы – одна из 50 крупнейших ИТ-компаний России и крупнейший системный интегратор на Северо-Западе страны. За 18 лет на рынке наши задачи расширились от ИТ-консалтинга и внедрения бизнес-приложений до создания сложной ИТ-инфраструктуры и услуг по аутсорсингу всех функций ИТ. Мы ищем аналитика по внедрению информационных систем (портальные решения, документооборот). Какие задачи будут стоять перед Вами?  Сбор, формализация требований от представителей Заказчика; Участие в проектах внедрения информационных систем; Настройка/конфигурирование программного продукта, подготовка заданий на доработку системы; Разработка проектной и эксплуатационной документации; Участие в проектировании и тестировании систем; Участие в пресейлах. Тесное взаимодействие с разработчиками, аналитиками, и другими участниками процесса разработки и выпуска ПО.​  Что мы от Вас ждем?  Опыт участия в проектах внедрения, настройки и/или сопровождения систем класса ERP/BPM/CRM/BI/СЭД или аналогичных; Знания баз данных: понимание реляционных и многомерных баз данных, практический опыт работы с ними; Знание принципов разработки ПО, проектирования приложений в части БД; Понимание принципов работы web-ресурсов, базовые знания HTML и CSS; Понимание принципов проектирования пользовательских интерфейсов, методов интеграции приложений.  Будет преимуществом:  Опыт работы с системой Bitrix24; Знание английского на разговорном уровне и уровне чтения технический литературы.  Что мы можем Вам предложить?  Оформление в соответствии с ТК РФ и «белая» заработная плата; ДМС после закрытия испытательного срока; Насыщенная корпоративная жизнь; Перспективы карьерного роста и профессионального развития, мы заинтересованы в том, чтобы вы росли вместе с нами!  Если у вас системный подход к анализу и выработке решений и проактивный подход в решении задач, вы инициативны, ответственны и клиентоориентированы? Мы ждём именно Вас и будем рады, если Вы станете частью нашей команды!";Сбор, формализация требований от представителей Заказчика. Участие в проектах внедрения информационных систем. Настройка/конфигурирование программного продукта, подготовка заданий на доработку...;Опыт участия в проектах внедрения, настройки и/или сопровождения систем класса ERP/BPM/CRM/BI/СЭД или аналогичных. ;;
792;792;Системный аналитик;Новосибирск;;;Группа компаний «Деньги сразу»;2019-11-22;12;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  Сбор требований заказчиков к программным продуктам, системам; Составление заданий для разработки, согласование требований с Заказчиками, построение модели бизнес-процессов AS-IS, TO-BE; Контроль соответствия результата разработки исходным требованиям, участие в функциональном и приемочном тестировании реализованного функционала; Участие во внедрении продуктов, документирование изменений.  Требования:  Знание одной или нескольких нотаций моделирования бизнес-процессов приветствуется (BPMN, EPC, IDEF и т.д.). Знание основ построения информационных систем. Знание основ кредитования в микрофинансовых организациях. Системное мышление, коммуникабельность, нацеленность на результат, грамотный русский язык (устный и письменный).  Условия:  Оформление в штат компании по ТК РФ с первого дня работы; Работу в комфортном офисе; График работы 5/2, с 9.00 до 18.00; Корпоративное обучение; Интересные задачи; Дружный коллектив профессионалов. ";Сбор требований заказчиков к программным продуктам, системам. Составление заданий для разработки, согласование требований с Заказчиками, построение модели бизнес-процессов AS...;Знание одной или нескольких нотаций моделирования бизнес-процессов приветствуется (BPMN, EPC, IDEF и т.д.). Знание основ построения информационных систем. ;;"BPMN;IDEF;Оптимизация бизнес-процессов;Моделирование бизнес процессов;Redmine;MS Visio;Системный анализ;jira;Trac"
809;809;Системный аналитик;Москва;;;Сбербанк;2019-11-27;7;От 1 года до 3 лет;Полная занятость;Полный день;"Команда Голосовые и текстовые боты трайба Забота о Клиентах Розничного Блока работает над улучшением процессов автоматизации обращений в голосовом и текстовом каналах.Мы ищем Middle/Senior SA в команды текстового и голосового ботов КЦ Сбербанка.Вы будете организовывать процессы по системному анализу продукта\задач команды. Обязанности:  Аналитическая поддержка разработки продукта; Аналитическая экспертиза поставляемых подрядчиком решений, приёмка продукта, review документации; Проработка сценариев, user story - с заказчиками, пользователями продукта; Согласование сценариев с безопасностью, смежными командами, сопровождением; Согласование требований к разработке (на основе сценариев).  Требования:   Успешный опыт участия в интеграционных проектах;   Опыт проведения анализа в ИТ-проектах - разработка требований, сценариев использования, user story;   Знание основ СУБД;   Опыт работы с Excel, SQL (, NoSQL базами данных будет преимуществом);   Опыт работы c confluence/jira. Будет плюсом:   Опыт проектирования распределенных систем работы с данными (транспорт данных, шина данных);   Опыт организации хранилищ данных;   Опыт работы с КЦ и автоматизацией обслуживания обращений;   Владение Java/Python для обработки данных.   Условия:  Достойный уровень оплаты труда: оклад + годовой бонус; ДМС, фитнес-центр; Корпоративное обучение, курсы и тренинги; Локация в офисе - Москва, Кутузовский проспект Работа ответственная и интересная. ";Аналитическая поддержка разработки продукта. Аналитическая экспертиза поставляемых подрядчиком решений, приёмка продукта, review документации. Проработка сценариев, user story - с заказчиками, пользователями...;Успешный опыт участия в интеграционных проектах. Опыт проведения анализа в ИТ-проектах - разработка требований, сценариев использования, user story. ;;
894;894;Системный аналитик;Краснодар;;;Ростелеком Информационные Технологии;2019-11-15;19;От 1 года до 3 лет;Полная занятость;Полный день;"ООО «Ростелеком Информационные Технологии» - интегратор программных решений, оказывает полный комплекс услуг по разработке и внедрению программных решений, обеспечивающих развитие и повышение эффективности бизнеса ОАО «Ростелеком».Успешной работе компании способствует выбранная стратегия развития – курс на инновации, собственная экспертиза по всему спектру программных решений и аккумуляция интеллектуального потенциала лучших российских ИТ-специалистов.ООО «Ростелеком Информационные Технологии» входитв группу компаний ОАО «Ростелеком», создано в 2014 году.   Обязанности:  Работа с требованиями Разработка технической, эксплуатационной документации в процессе жизненного цикла программного обеспечения Моделирование бизнес-процессов Участие в проектировании Проведение обучения пользователей систем Внедрение программного обеспечения    Требования:  Аналитическое мышление Системный подход к работе с требованиями Знание принципов проектирования программного обеспечения Знание методологий и стандартов в области управления жизненным циклом программного обеспечения Знание IDEF, UML, BPMN Знание моделирования ER-диаграмм Опыт работы с трекерами Jira, Redmine Знание PMBOOK, SWEBOK, ITIL, ITSM (является плюсом) Английский язык (на уровне чтения тех документации) Уверенный пользователь ПК, MS Office, базовое знание SQL    Условия:  Оформление в штат компании ООО &quot;Ростелеком Информационные Технологии&quot; Полностью &quot;белая&quot; заработная плата: оклад + премия Работа в дружном коллективе ДМС после испытательного срока Работа в одной из ведущих компаний на российском рынке телекоммуникаций Офис находится по адресу: Краснодар, ул. Красная, 59 График работы с 08:00 до 17:00, Сб-Вс – выходные Командировки - редко ";Работа с требованиями. Разработка технической, эксплуатационной документации в процессе жизненного цикла программного обеспечения. Моделирование бизнес-процессов. Участие в проектировании. ;Аналитическое мышление. Системный подход к работе с требованиями. Знание принципов проектирования программного обеспечения. Знание методологий и стандартов в области управления...;;
895;895;Системный аналитик;Москва;;;OZON.ru;2019-11-14;20;Нет опыта;Полная занятость;Полный день;"Крупнейший интернет-магазин OZON.ru приглашает в свою команду системного аналитика в направление финансовых сервисов.Финансовые сервисы - новое подразделение в OZON.ru. Сейчас команда активно формируется и растет, планируется несколько новых продуктов .Тот продукт, о котором уже можно говорить – это OZON.Invest. Подробнее с проектом можно познакомиться: https://invest.ozon.ru Мы ищем аналитика, который будет:  работать по Agile в полностью самоорганизованной команде, участвовать в оптимизации внутренних командных процессов; вместе с командой придумывать, как достичь поставленных целей; структурировать информацию и преобразовывать идеи в четкие требования к системе, доступно объяснять их команде, пополнять базу знаний; работать с действительно большими данными; сопровождать процесс разработки, тестирования, управлять качеством данных; участвовать в планировании бизнес-задач и следить за техническим долгом, предлагать свои идеи по улучшению продукта.  От тебя мы ждём:  навык самостоятельного анализа предметной области; знания SQL (предстоит писать запросы для анализа данных и доработок на хранилище); опыт написания технической документации; владение английским языком на уровне чтения технической литературы; развитые коммуникативные и аналитические навыки, самостоятельность и инициативность.  Мы используем:   Современную микросервисную платформу на базе docker, kubernates, postgresql, пишем код на бэкэнде на go, используем мониторинг, алертинг, централизованное логгирование.   Мы предлагаем:   Стартап внутри стабильной компании;   Гибкий график работы;   Развитие в решении архитектурных вопросов, создании нагруженных сервисов, которыми пользуются миллионы наших клиентов;   Достойный уровень заработной платы;   Профессиональную команду из лучших IT-компаний.   А еще   Офис в Москва-Сити: просторный open-space с панорамными видами; социальная инфраструктура;   Здоровье: объёмный пакет ДМС + страхование от несчастных случаев + полис выезжающих за рубеж + стоматология; подарочный сертификат при рождении ребенка; консультации onsite психолога.   Спорт: беговой и футбольный клубы, йога в офисе; скидки на клубные карты фитнес-сетей World Class, X-fit, 5 элемент, Sodexo Sport Pass, FIT-N-GO, Onefit, Fitmost   Развлечения: теннисные столы, балансборды, настольные игры   Образование: регулярные семинары и тренинги, библиотека в офисе; внешние профессиональные мероприятия; участие в Meetups и Tech Talks, Школа аналитики.   Корпоративные программы: BelkaCar, Grow Food, City Pass, изучение английского языка с Skyeng, Обед Буфет, Domino&#39;s Pizza; зарплатный проект Райффайзенбанк (onsite мобильный банкир в офисе) и Сбербанк. Программа «Рекомендуй друга» и «Откликнись сам».   Ещё больше бонусов: витаминные коктейли, свежие овощи и фрукты, сэндвичи, ароматный чай и кофе. Аппетитные ужины для тех, кто любит поработать подольше.  ";Работать по Agile в полностью самоорганизованной команде, участвовать в оптимизации внутренних командных процессов. Вместе с командой придумывать, как достичь поставленных...;Навык самостоятельного анализа предметной области. Знания SQL (предстоит писать запросы для анализа данных и доработок на хранилище). Опыт написания технической...;;"PostgreSQL;SQL;Бизнес-анализ;Английский язык;Разработка технических заданий"
939;939;Системный аналитик;Нижний Новгород;;;ECommPay IT;2019-11-13;21;От 1 года до 3 лет;Полная занятость;Полный день;"Ecommpay IT - европейская компания, успешно предоставляющая инновационные финансовые решения в области электронных платежей. На сегодняшний день мы являемся одним из лучших провайдеров платежных решений для широкого круга проектов e-commerce на российском, европейском и азиатском рынках. Мы продолжаем активно расти и развиваться, во многом благодаря нашей профессиональной команде, гибкости и нестандартному подходу в решении бизнес задач. Если тебе интересен системный анализ, оригинальные задачи, нелинейные способы решения и такая перспективная сфера, как электронная коммерция, тогда ты тот, кого мы ищем в нашу команду. Обязанности: · Общение с заказчиком: сбор и формализация бизнес требований; · Постановка требований (написание и согласование ТЗ): o На реализацию новых интеграций с платежными системами: как с банками, так и с альтернативными платежными системами (АПС); o На реализацию нового функционала и доработку текущего. · Сопровождение задач на всех этапах производства (участие в процессах тестирования и приемки функционала, написание документации); · Взаимодействие с разработчиками, тестировщиками, сотрудниками техподдержки. Требования: · Опыт работы в сфере IT; · Опыт сбора и подготовки бизнес/функциональных требований; · Опыт составления технических заданий для разработчиков; · Умение видеть картину в целом, подходить к задаче с разных точек зрения; · Опыт работы с системами jira и confluence приветствуется; · Желание развиваться в сфере e-commerce. Мы предлагаем возможность: · Работать с крутыми проектами из России, Европы и Азии; · Развиваться профессионально, постоянно получать новые знание и возможность переходить из одного проекта в другой. Преимущества работы у нас:  Удобный график работы: у нас гибкое начало дня с 8:00 до 11:00; Обучение и помощь в работе; Официальное оформление; Конкурентную зарплату (обсуждаем с каждым кандидатом); Благоприятную среду для профессионального развития: возможность посещения профильных конференции, тренингов, заказ необходимой литературы; Кроме этого проекта, есть еще несколько интересных (возможность переходить из одного проекта в другой); Соц. пакет (оплата больничных, отпусков, ДМС, оплата питания ); Отсутствие дресс-кода; свободная и позитивная атмосфера. ";Общение с заказчиком: сбор и формализация бизнес требований. Постановка требований (написание и согласование ТЗ): O На реализацию новых интеграций с...;Опыт работы в сфере IT. Опыт сбора и подготовки бизнес/функциональных требований. Опыт составления технических заданий для разработчиков. ;;
1055;1055;Системный аналитик;Москва;;;Единая электронная торговая площадка, АО (группа ВТБ);2019-11-18;16;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  Проводить обследование объектов автоматизации: собирать, анализировать и формализовать функциональные требования пользователей; Согласовывать функциональные требования с техническими экспертами и корректно оперировать функциональными требованиями в ТЗ и проектной документации; Детализировать требования, осуществлять постановку верхнеуровневых задач разработчикам; Разрабатывать с согласовывать аналитическую, проектную и рабочую документацию (отчеты об обследовании, ТЗ, пояснительные записки, программы и методики испытаний); Накапливать экспертизу по проектам, консультировать заказчиков в рамках предметной области  Требования:  Высшее техническое образование; Опыт работы в качестве бизес/системного аналитика от 1 года; Умение разобраться в предметной области, выявить проблему, найти решение; Опыт работы с документацией (сценарий, аналитические записки, прототипы); Навыки моделирования и описания процессов в популярных нотациях; Опыт работы в команде с использованием одной из методологий разработки (RUP, Agile, Kanban и др.); Хорошие коммуникативные навыки Желательно: Опыт программирования на языках высокого уровня ( на данной позиции на надо программировать, но это поможет в понимании, что программисту надо от аналитика); Опыт использования инструментов моделирования (MS Visio)  Условия:  Работа в крупной компании; Трудоустройство в соответствии с ТК РФ; Конкурентная, &quot;белая&quot; заработная плата (оклад +проектные и годовые премии); График 5/2 с гибким стартом рабочего дня; Компания оплачивает обучение и сертификацию; Интересные задачи, амбициозная команда, грамотное руководство; Отсутствие строгого дресс-кода; Вкусный кофе и чай на собственной кухне со всем необходимым; Офис в шаговой доступности от метро Павелецкая ";Проводить обследование объектов автоматизации: собирать, анализировать и формализовать функциональные требования пользователей. Согласовывать функциональные требования с техническими экспертами и корректно оперировать...;Высшее техническое образование. Опыт работы в качестве бизес/системного аналитика от 1 года. Умение разобраться в предметной области, выявить проблему...;;"MS Visio;Бизнес-анализ;Системный анализ;UML"
1094;1094;Системный аналитик;Новосибирск;;;РобоФинанс;2019-11-26;8;От 1 года до 3 лет;Полная занятость;Полный день;"Крупная международная IT компания ООО «РобоФинанс» - разработчик fintech-продуктов, решений и технологий международного сервиса онлайн-кредитования и частных инвестиций, приглашает в свою команду Системного аналитика. Компании нашей группы запущены и успешно работают в 8 странах мира (Россия, Казахстан, Испания, Латвия, Филиппины, Индонезия, Вьетнам, Индия). Мы постоянно расширяем географию нашего присутствия, выходим на новые рынки, ставим перед собой новые амбициозные задачи. Чем предстоит заниматься:  Совместно с архитектором и разработчиками проектировать многомодульную систему с множеством интеграций со сторонними сервисами; Разрабатывать функциональные и нефункциональные требования, проектировать сценарии взаимодействия; Проводить анализ полноты и непротиворечивости функциональных и нефункциональных требований с точки зрения возможности технической реализации; Совместно с командой разработки оценивать и определять возможность реализации и способы реализации функционала; Проверять варианты технических решений на соответствие бизнес-требований заказчика.  Наши ожидания от кандидата:   Опыт работы аналитиком в коммерческой разработке ПО (мобильные приложения, web) от 2-х лет;   Способность анализировать большие объемы информации различных форматов и формализовать полученные данные;   Знание и опыт работы с методологиями моделирования BPMN, UML;   Понимание архитектурных подходов в построении клиент-серверных приложений;   Понимание принципов работы API, обмена данными между системами и модулями;   Знание XML / XSD;   Опыт написания SQL-запросов;   Умение описывать процессы и алгоритмы: строить диаграммы последовательностей / блок-схемы и UseCase диаграммы, прорабатывая все возможные исходы;   Опыт написания подробной, структурированной и понятной технической документации;   Умение разбирать предметную область на составные части: строить диаграммы объектов и их связей;   Способность быстро осваивать новую предметную область;   Английский язык на уровне intermediate.   Будет плюсом:   Опыт работы с PostgreSQL   Опыт проектирования API (Swagger, RAML, Blueprint).   Что мы предлагаем:  Опыт работы в международной IT-компании; Официальное трудоустройство в соответствии с ТК РФ, “белая” заработная плата; Гибкое начало рабочего дня (с 09:00 до 11:00); Помогаем совершенствовать разговорный английский; Возможность обучаться и расти вместе с командой; Удобный современный офис с большой парковкой; Бесплатный чай, кофе, шоколадки, йогурты, фрукты Льготный ДМС Для кандидатов с переездом предлагаем релокационный пакет. ";Совместно с архитектором и разработчиками проектировать многомодульную систему с множеством интеграций со сторонними сервисами. Разрабатывать функциональные и нефункциональные требования, проектировать...;Опыт работы аналитиком в коммерческой разработке ПО (мобильные приложения, web) от 2-х лет. Способность анализировать большие объемы информации различных...;;
1132;1132;Системный аналитик;Москва;;;Норильский никель, ГМК;2019-12-02;2;От 1 года до 3 лет;Полная занятость;Полный день;"Вакансия открыта в ООО &quot;Норникель - Общий центр обслуживания&quot; (дочернее общество ПАО &quot;ГМК &quot;Норильский никель&quot;) Обязанности:  Участие в проектах по автоматизации производственных процессов на предприятиях ПАО &quot;ГМК &quot;Норильский никель&quot; Организация сбора исходных данных, анализ, синтез, вынесение рекомендаций. Согласование проектных решений со всеми заинтересованными сторонами Анализ соответствия информационных систем и технологий представленным требованиям. Формирование требований к автоматизированным и информационным системам. Разработка набора документации с подробным описанием всех процессов компании в виде графических и текстовых описаний. Проведение сравнительного анализа различных технических и программных решений. Разработка презентационных материалов по решениям компании; проведение презентаций для Заказчика. Участие в подготовке разделов проектной документации (по ГОСТу). Разработка рекомендаций и регламентов по использованию информационных систем; участие в испытаниях информационных систем. Обучение пользователей.  Требования:  Высшее образование - автоматизация производства (промышленная автоматизация, информационные технологии) или технологическое образование (металлургия, горное пр-во) Опыт работы по автоматизации производственных процессов Опыт работы с MES системами (проектная деятельность или эксплуатация) Опыт проведения обследований, выявления требований, выработки решений, формализации и описания бизнес-процессов Знание состава проектной документации (концептуальный проект, технический проект, рабочая документация, эксплуатационная документация), опыт разработки проектной документации Отличное знание Microsoft Office (Word, Excel, Visio, Power Point)  Условия:  Место работы: ул. Тестовская, &quot;Северная башня&quot;, ст.м Выставочная, Международная, Деловой центр; Достойный уровень заработной платы, премия по итогам года; Полное соблюдение ТК РФ (оформление, оплата больничных, отпусков и пр.) График работы с 9:00 до 18:00, пятница с 09:00-16:45; ДМС, включая стоматологию и полис выезжающего за рубеж. ";"Участие в проектах по автоматизации производственных процессов на предприятиях ПАО &quot;ГМК &quot;Норильский никель&quot;. Организация сбора исходных данных, анализ, синтез, вынесение...";Высшее образование - автоматизация производства (промышленная автоматизация, информационные технологии) или технологическое образование (металлургия, горное пр-во). Опыт работы по автоматизации производственных...;;"MS Visio;Подготовка презентаций;MS PowerPoint;MS Project;Проектная документация"
1406;1406;Системный аналитик;Санкт-Петербург;;;Сбербанк;2019-12-03;1;От 1 года до 3 лет;Полная занятость;Полный день;"О проектеМы развиваем digital-процесс по предоставлению инвестиционных продуктов юридическим лицам в ПАО Сбербанк.Наша основная задача: предоставить нашим клиентам надежный и качественный сервис. Мы ищемБизнес/Системного аналитика, готового влиться в нашу дружную команду. Мы ценимУмение работать в команде т.к. мы работаем по гибкой методологии.Стремление давать качественный результат и в срок. Задачи:Документирования и описания автоматизированные процессы;Участие в проектах по оптимизации и автоматизации бизнес-процессов;Расчёт трудоемкости автоматизации;Общение с бизнес-заказчиком и пользователем для выявления проблем/ задач для решения;Ведение Confluence (описание фич) и Jira;Описание задачи для разработчика и дальнейшее сопровождение ее в ходе разработки;Построение аналитических отчетов; Требования:Аналитический склад ума, умение находить общий язык с техническим персоналом и бизнес-заказчиками;Свободное владение Jira, Confluence;Понимание базовых алгоритмов;Опыт работы бизнесс аналитиком по разработке ПО;Проведения пользовательских исследований (интервью, опросы);Знание SQL;Знание структуры базы данных;Опыт проектирования систем/сервисов; Предметная областьРазработка автоматизированных банковских систем в части кредитования. Soft-skills· Управление результатом и ответственностью;· Умение работать в команде;· Умение ясно излагать свои мысли и отстаивать свою позицию; Опыт работыОт 3 лет.  Условия· Официальное оформление по ТК РФ. Белая заработная плата (оклад + премии);· Полный соц.пакет + корпоративный пакет (ДМС, страхование от несчастных случаев, дисконт-программы от компаний партнеров, корпоративные мероприятия, фитнес, тренажерные залы);· Постоянное обучение и профессиональное развитие за счет компании;· Современный офис (пл Фаберже, 8), дружная команда.";Документирования и описания автоматизированные процессы. Участие в проектах по оптимизации и автоматизации бизнес-процессов. Расчёт трудоемкости автоматизации. Общение с бизнес...;Умение работать в команде т.к. мы работаем по гибкой методологии. Стремление давать качественный результат и в срок. ;;
1501;1501;Системный аналитик;Москва;;;ИЦ АЙ-ТЕКО;2019-12-02;2;От 3 до 6 лет;Полная занятость;Полный день;"Обязанности:  Участие в крупнейшем в России проекте по созданию Единой фронтальной системы в качестве Ведущего системного аналитика; Проведение обследования на территории заказчика; Формализация и согласование функциональных и нефункциональных требований к ИТ-системам, требований на интеграцию; Написание и согласование технического задания на разработку ИТ-систем; Консультирование проектной команды в ходе разработки ИТ-систем; Сопровождение приемо-сдаточных испытаний ИТ-систем.  Требования:  Высшее образование; Участие в проектах разработки и внедрения ИТ-систем в качестве системного аналитика от 1,5 лет; Опыт написания и согласования функциональных требований, нефункциональных требований, технических заданий; Знание SQL на базовом уровне, понимание основных принципов реляционных СУБД; Понимание принципов интеграционного взаимодействия систем (Веб-сервисы на базе REST, сервисная шина и очереди MQ); Понимание XML, XSD, JSON; Понимание основных бизнес-процессов финансовых организаций; Понимание работы по методологии Agile приветствуется!  Условия:  Достойная заработная плата; Оформление в соответствии с Трудовым кодексом; Работа с современными технологиями; Профессиональная команда; Оплата обучения и сертификации; Расширенный социальный пакет; Офис класса А в шаговой доступности от метро Кутузовская; ";Участие в крупнейшем в России проекте по созданию Единой фронтальной системы в качестве Ведущего системного аналитика. Проведение обследования на территории...;Высшее образование. Участие в проектах разработки и внедрения ИТ-систем в качестве системного аналитика от 1,5 лет. ;;"Управление проектами;XML;SQL;Бизнес-анализ;BPMN;СУБД"
