;Unnamed: 0;name;area;min_salary;max_salary;employer;created_at;days_passed;experience;employment;schedule;description;responsibility;requirement;conditions;key_skills
971;971;Программист Python;Сочи;50000.0;50000.0;Фастпицца;2019-11-18;16;От 1 года до 3 лет;Полная занятость;Удаленная работа;"требуемый опыт работы: 1–3 годаПолная занятость, удаленная работаНаша компания занимается разработкой крупного проекта. У нас современный формат работы - офис там, где вы! Все наши сотрудники успешно работают удаленно. Мы ищем ответственного и целеустремленного коллегу с высоким уровнем личной мотивации. Работа над одним проектом. Обязанности:  Читать чужой код на Python; Разработка модулей Python 3.7 с нуля для нашей системы, по ТЗ; Выполнять в срок работы; Обновлять свой/чужой код для увеличения производительности; Четко оценивать свое время на написание программы; Умение писать качественный безотказный код (обработка все возможных ошибок, без вылета программы).  Требования:  Отличное знание модулей mysql, lxml, subprocess, json, requests, bs4, sys, os; Умение быстро разбираться в чужом коде, находить в нем ошибки и модифицировать его; Умение решать нестандартные задачи / разрабатывать нестандартный функционал; Опыт в программировании - от 2 лет; Знание unix на уровне пользователя.  Условия:  Испытательный срок 1 месяц; Рабочий день с 9 до 18 по мск; Сб – Вс выходные ";Читать чужой код на Python. Разработка модулей Python 3.7 с нуля для нашей системы, по ТЗ. Выполнять в срок...;Отличное знание модулей mysql, lxml, subprocess, json, requests, bs4, sys, os. Умение быстро разбираться в чужом коде, находить в...;;"Python;MySQL"
95;95;Программист 1С;Екатеринбург;;50000.0;Уральский дизель-моторный завод;2019-12-04;0;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  администрирование 1С; обновление конфигурации; участие в описании бизнес-процессов; решение проблем пользователей 1С на предприятии.  Требования:  опыт самостоятельного программирования 1С опыт работы с конфигурацией УПП; понимание принципов бухгалтерского, финансового и складского учета.  Условия:  официальное трудоустройство; социальный пакет согласно ТК РФ; частичная компенсация расходов на аренду жилья/оплату детского сада; график работы: 8:00-16:40; место работы: Эльмаш. ";Администрирование 1С. Обновление конфигурации. Участие в описании бизнес-процессов. Решение проблем пользователей 1С на предприятии.;Опыт самостоятельного программирования 1С. Опыт работы с конфигурацией УПП. Понимание принципов бухгалтерского, финансового и складского учета.;;
1974;1974;Web-программист - удаленно;Москва;;50000.0;Силинг Плюс;2019-11-25;9;От 3 до 6 лет;Полная занятость;Удаленная работа;"&quot;Силинг Плюс&quot; - компания и поставщик ПВХ - пленок для производства натяжных потолков. В связи с интенсивным развитием бизнеса открывает вакансию на должность Web-программиста - удалённо для продвижения и развития внутренних проектов Ваши будущие задачи: - Активное участие в реализации проектов - Разработка, документация и тестирование программных продуктов и их частей Для нас важно: - HTML, CSS, JS, PHP, MySQL - обязательно и на отлично Мы предлагаем: - Официальное оформление по ТК РФ - График работы: ПН-ПТ - удаленно - Размер заработной платы обсуждается с успешными кандидатами - Интересные задачи - Веселые корпоративные мероприятия - Молодой, энергичный, дружный коллектив - Работы в дружеской атмосфере, нацеленной на результат   1 собеседование проводится в офисе компании";"Силинг Плюс&quot; - компания и поставщик ПВХ - пленок для производства натяжных потолков. - Активное участие в реализации проектов. - Разработка, документация и тестирование...";HTML, CSS, JS, PHP, MySQL - обязательно и на отлично.;;"MySQL;CSS;HTML;PHP;phpMyAdmin"
976;976;Ведущий инженер-программист (комплексы системы управления и связи);Тула;27000.0;51000.0;Конструкторское бюро приборостроения им.академика А.Г.Шипунова;2019-11-29;5;От 1 года до 3 лет;Полная занятость;Полный день;"Обязанности:  разработка программ, пользовательского интерфейса, алгоритмов и способов управления, подготовка технических заданий и разработка программной документации  Требования:  высшее техническое образование предпочтительно по специальностям &quot;Техническая кибернетика&quot;, &quot;Робототехника&quot;, &quot;Прикладная математика&quot; знания языков программирования C, C++, Pascal, библиотеки Qt опыт разработки программного обеспечения для операционных систем: MS Windows, Linux, QNX желательно владение средствами версионного контроля, автоматического тестирования кода  Условия:  Возможен прием выпускников ВУЗов Работа в крупной, стабильной производственной компании Гарантии и компенсации в соответствии с коллективным договором Оформление по ТК РФ Полный социальный пакет Доставка сотрудников транспортом предприятия ";Разработка программ, пользовательского интерфейса, алгоритмов и способов управления, подготовка технических заданий и разработка программной документации.;"Высшее техническое образование предпочтительно по специальностям &quot;Техническая кибернетика&quot;, &quot;Робототехника&quot;, &quot;Прикладная математика&quot;. Знания языков программирования C, C++, Pascal, библиотеки Qt. ";;"MS Visual Studio;C++;Qt;Delphi"
46;46;Тестировщик / QA;Санкт-Петербург;35000.0;55000.0;Визардсофт;2019-11-26;8;От 1 года до 3 лет;Полная занятость;Полный день;"Ручное функциональное тестирование продуктов; Анализ и написание документации, разработка тест-кейсов; Заведение и отслеживание ошибок в системе баг-трекинга; Взаимодействие с командой разработки. Кто нам нужен:  Общительный‚ дружелюбный и внимательный человек‚ который любит свою работу‚ хочет развиваться в сфере тестирования web-приложений.  Наши ожидания от вас:  Знание теории тестирования ПО; Понимание принципов работы веб-приложений; Знание основ программирования; Техническое образование приветствуется; Умение ясно выражать мысли.  Что нужно будет делать:  Ручное тестирование ПО; Написание автоматизированных тестов (Selenium WebDriver, Codeception); Разработка тест-кейсов / сценариев тестирования.  Отлично, если вы:  Работаете с системами багтрекинга (Redmine и аналоги); Знаете систему контроля версий (git); Умеете строить запросы SQL; Имеете опыт работы c Linux.    Что мы готовы вам предложить:  Стабильную работу (кризис — это не про нас) в молодом и дружном коллективе; Много интересных и сложных задач; Офис рядом с метро (БЦ Шереметев, 5 мин от ст. м. Кировский завод); Удобное рабочее место с 2-мя мониторами и ОС на выбор (Windows/Linux); Гибкий график работы; Возможность повышать свой доход за счет повышения профессионального уровня. ";"Ручное функциональное тестирование продуктов; Анализ и написание документации, разработка тест-кейсов; Заведение и отслеживание ошибок в системе баг-трекинга; Взаимодействие...";Знание теории тестирования ПО. Понимание принципов работы веб-приложений. Знание основ программирования. Техническое образование приветствуется. Умение ясно выражать мысли. ;;
229;229;Web-дизайнер/UI/UX дизайнер;Новосибирск;40000.0;55000.0;i20;2019-11-13;21;От 1 года до 3 лет;Полная занятость;Полный день;"Компания Campuz специализируется на продаже мобильных приложений для мероприятий. Наши клиенты это крупные федеральные компаний, Event-агентства, организаторы конференций, Форумов и других мероприятий. Мы работаем с MICE рынком, и корпоративными клиентами. Мы делаем продукт, являющийся 1 из лидеров рынка. CampuZ входит в группу компаний i20. i20 Group - высокотехнологичная IT-компания, которая предоставляет полный цикл digital-услуг для бизнеса. Уже более 9 лет мы разрабатываем высоконагруженные сайты, мобильные приложения, занимаемся тестированием и веб-дизайном для клиентов по всему миру. У нас принято помогать каждому реализоваться на полную и избегать ненужных рамок. А помимо должностного роста также предусмотрен пересмотр зарплаты в соответствии с ростом вашего опыта и навыков. Обязанности:  Продуктовый дизайн мобильных приложений для iOS и Android Продуктовый дизайн Административной панели Обсуждение идей командой разработчиков; Контроль за реализацией до выпуска продукта Дизайн типовых решений для клиентов  Требования:  Опыт проектирования интерфейсов, web-сайтов, мобильных приложений под различные платформы от 1 года и опыт в дизайне от 3 лет Опыт работы с графическими редакторами Figma, Adobe Photoshop, Adobe XD, Adobe After Effects, InVision. Умение или понимание как готовить компоненты в Figma Общее представление о типографике, модульных сетках, usability Базовые знания программ для прототипирования Знание стандартов дизайна приложений ios и android При необходимости, умение самостоятельно ставить себе задачу и расставлять приоритеты Умение рисовать от руки будет плюсом  Перспективы   Мы заинтересованы в поддержании комфортной среды для постоянного развития в команде и поощряем амбиции и начинания сотрудников.   За 10 лет нашего развития пару десятков сотрудников выросли от студентов-стажеров до топ-менеджеров и совладельцев.   В нашей компании принято помогать каждому реализоваться на полную и избегать ненужных рамок.   Вас ждут   Официальное трудоустройство.   Дружная команда   Просторная кухня.   Удобный офис в 5 минутах ходьбы от м. Площадь Ленина  ";Продуктовый дизайн мобильных приложений для iOS и Android. Продуктовый дизайн Административной панели. Обсуждение идей командой разработчиков. Контроль за реализацией до...;Опыт проектирования интерфейсов, web-сайтов, мобильных приложений под различные платформы от 1 года и опыт в дизайне от 3 лет. ;;"Adobe Photoshop;UX;Web-дизайн;Проектирование пользовательских интерфейсов"
1268;1268;Специалист по внедрению и сопровождению компьютерных программ;Москва;40000.0;55000.0;Фобос;2019-12-03;1;От 1 года до 3 лет;Полная занятость;Полный день;Вакансия срочная! Обязанности:  Внедрение и авторское сопровождение компьютерных программ (Медицинской Информационной Системы) в поликлиниках г. Москвы  Требования:  Образование высшее. Знание компьютера в качестве уверенного пользователя (Word, Excel). Личностные характеристики: коммуникабельность, уравновешенность, добросовестность, наличие обучающих навыков, умение составить деловые документы. Опыт работы в IT-сфере.  Условия:  Сопровождаемые компьютерные программы собственной разработки, связаны с деятельностью медицинских учреждений. Проводится необходимое обучение работе с программами. Работа с ежедневными выездами к заказчику. Полный рабочий день.  На первое время оклад составит 40000 рублей (чистыми) на карточку Сбербанка, дальнейший оклад будет зависеть от Ваших успехов!;Внедрение и авторское сопровождение компьютерных программ (Медицинской Информационной Системы) в поликлиниках г. Москвы. Сопровождаемые компьютерные программы собственной разработки, связаны с...;Образование высшее. Знание компьютера в качестве уверенного пользователя (Word, Excel). Личностные характеристики: коммуникабельность, уравновешенность, добросовестность, наличие обучающих навыков, умение составить...;;
835;835;Web-контент менеджер / Web-мастер;Санкт-Петербург;45000.0;55000.0;MAJOR, Автомобильный холдинг;2019-12-02;2;От 1 года до 3 лет;Полная занятость;Полный день;О компании: Холдинг Major - лидер автомобильного бизнеса в России. В группу компаний помимо автомобильного направления входят банк, лизинговая компания, агентство недвижимости, агрохолдинг, туристическое агентство и многое другое. IT отдел компании самостоятельно разрабатывает сайты, сервисы и мобильные приложения.   Работа Web-мастером в IT отделе компании это:  поддержка корпоративных сайтов и веб-сервисов публикация информации по товарам, ценам, специальным предложениям доработки верстки, настройка форм и модулей активная коммуникация с отделом маркетинга вникание в суть изменений, внимательная проработка подробная документация и отлаженный порядок работы регулярный рост З/П  Требования:  · Хорошие знания HTML‚ CSS. · JavaScript приветствуется. · Знание основ работы с графическими редакторами · Умение работать в команде · Внимательное отношение к точности выполнения задач  Преимуществом будет:  · Повышенная ответственность и пунктуальность · Общее представление о SEO · Понимание поведения пользователя в Интернете  С радостью предоставим:  Перспективную работу со стабильной зарплатой Оплачиваемый отпуск и больничный Дружную команду специалистов Внимание к идеям и предложениям Уютный офис Рабочая неделя 5/2    Спасибо за интерес к вакансии! Резюме будет рассмотрено в течение 5 дней со дня отклика. В случае положительного ответа, мы обязательно с Вами свяжемся.;Поддержка корпоративных сайтов и веб-сервисов. Публикация информации по товарам, ценам, специальным предложениям. Доработки верстки, настройка форм и модулей. ;Хорошие знания HTML‚ CSS. JavaScript приветствуется. Знание основ работы с графическими редакторами. Умение работать в команде. Внимательное отношение к точности...;;
648;648;Специалист поддержки 1С;Москва;;55000.0;Компания ПЭК;2019-11-22;12;Нет опыта;Полная занятость;Полный день;"Динамично развивающаяся крупная транспортно-экспедиционная компания приглашает на работу Специалиста поддержки 1С в сектор поддержки систем управленческого учета Обязанности:  Решение технических запросов пользователей, связанных с использованием информационных систем компании; Разбор ошибок и функциональная постановка задач разработчикам по выявленным ошибкам; Участие в тестировании новой функциональности; Участие в формировании пользовательской документации и наполнении корпоративной справочной системы.  Наши пожелания:  Техническая грамотность; Опыт работы желателен, но не обязателен, рассматриваем без опыта, но с желанием развиваться в данном направлении, поддержки 1С; Понимание внутреннего устройства и прикладных объектов платформы 1С:Предприятие 8.х; Желательно высшее образование (техническое), Ответственность и внимательность; Нацеленность на результат и умение работать в команде.  Предлагаем:  Конкурентоспособную белую заработную плату; Дружный коллектив и интересные задачи; Возможность профессионального развития в крупной федеральной компании; Компенсацию питания; Оформление согласно ТК РФ; Хороший офис, в шаговой доступности от метро Рязанский проспект. Есть парковка. ";Решение технических запросов пользователей, связанных с использованием информационных систем компании. Разбор ошибок и функциональная постановка задач разработчикам по выявленным ошибкам. ;Техническая грамотность. Опыт работы желателен, но не обязателен, рассматриваем без опыта, но с желанием развиваться в данном направлении, поддержки 1...;;"1С: Предприятие 8;Пользователь ПК;Грамотность"
1292;1292;Тестировщик / QA engineer, автотестирование;Ростов-на-Дону;;55000.0;Хорс 21;2019-11-18;16;От 1 года до 3 лет;Полная занятость;Полный день;Требования к соискателю:  проведение ручного функционального, регрессионного и нефункционального тестирования виртуализационных решений анализ требований к продукту разработка и поддержка тестовых сценариев обнаружение, документирование и отслеживание дефектов (Azure) понимание основ автоматического тестирования участие в развитии и улучшении процессов разработки  Должностные обязанности:  знание видов и методов тестирования ПО понимание принципов работы PC опыт тестирования различных приложений опыт работы с системами баг-трекинга внимание к деталям, коммуникабельность самостоятельность английский язык- чтение профессиональной литературы    Будет плюсом:  базовые знание языков программирования опыт работы с Git, Azure VSTS/TFS опыт работы с Docker опыт работы с инструментами для создания и поддержки авто-тестов, ui-тестов  Условия:  Работа по контракту в иностранной компании График 5/2 Открытая, современная корпоративная культура  Работа в офисе   5-ти дневная рабочая неделя   График работы с 10.00 до 19.00 (обсуждаемо)   Возможность удаленной работы  ;Проведение ручного функционального, регрессионного и нефункционального тестирования виртуализационных решений. Анализ требований к продукту. Разработка и поддержка тестовых сценариев. ;Знание видов и методов тестирования ПО. Понимание принципов работы PC. Опыт тестирования различных приложений. Опыт работы с системами баг-трекинга. ;;"Git;SQL;Тестирование;Регресcионное тестирование;Функциональное тестирование;Автоматизированное тестирование"
608;608;Программист PHP (Symfony);Ростов-на-Дону;20000.0;60000.0;Центр-Интернет;2019-11-15;19;Нет опыта;Частичная занятость;Удаленная работа;  Обязанности:   Разработка backend для проектов различной сложности   Требования:  Symfony / Vue / Mysql GIT  Условия:  Есть проекты различной сложности, как для опытных разработчиков так и для начинающих Работа ведется в команде с фронтендерами и более опытными разработчиками Разработка ведется через GIT обязательное code review возможна удаленная работа, частичная и полная занятость  Вместе с сопроводительным письмом присылайте проект написанный на Symfony. Тестовый или реальный. Если проект большой, то можно отдельные классы. Если вы начинающий специалист или у вас нет кода на Symfony, который вы можете показать, то будьте готовы, что мы попросим выполнить тестовое задание.  ;Разработка backend для проектов различной сложности.;Symfony / Vue / Mysql. GIT.;;"MySQL;Git;ООП;Пользователь ПК"
116;116;Web-дизайнер/разработчик на Tilda;Хабаровск;30000.0;60000.0;Digital агентство Cube;2019-11-05;29;От 1 года до 3 лет;Полная занятость;Полный день;"Ищем дизайнера с базовым портфолио, хорошим вкусом, пониманием основ дизайна, желанием развиваться и делать классные проекты. Мы разрабатываем нешаблонные продающие сайты на конструкторах. Твои обязанности:  создание дизайна сайтов и посадочных страниц в Photoshop из прототипа с текстом и структурой сайта; верстка макетов на платформе Tilda (если не умеешь - научим).  Требования:  портфолио из хотя бы 2-5 качественных работ; личные качества: хороший вкус в дизайне, стрессоустойчивость, креативность, ответственность, желание учиться и развиваться, умение работать в режиме многозадачности; понимание и умение использовать правила дизайна и типографики; выполнение тестового задания.  Условия:  зарплата от 30 тысяч рублей с постоянным повышением в зависимости от уровня сложности и количества проектов; Ваша ЗП напрямую зависит от Вашего опыта, чем больше опыта и выше качество Ваших работ, тем больше ЗП получаете сразу с первого месяца молодой, адекватный, позитивный и общительный коллектив, стремящийся сделать свою работу максимально качественно; офис в центре Хабаровска; возможность при необходимости работать из дома (твоя зарплата зависит от эффективности, а не степени протертости джинсов на офисном стуле); постоянное личностное и профессиональное развитие; множество интересных задач, проектов и возможностей для самореализации.   ";Создание дизайна сайтов и посадочных страниц в Photoshop из прототипа с текстом и структурой сайта. Верстка макетов на платформе Tilda...;Портфолио из хотя бы 2-5 качественных работ. Личные качества: хороший вкус в дизайне, стрессоустойчивость, креативность, ответственность, желание учиться и...;;"Adobe Photoshop;Adobe Illustrator;Веб-дизайн;Web-дизайн;HTML"
361;361;SEO-специалист (SEO-оптимизатор);Липецк;30000.0;60000.0;Имарк;2019-12-02;2;От 1 года до 3 лет;Полная занятость;Удаленная работа;Добрый день! Ищем в свою команду опытного seo - оптимизатора. Вакансия удаленная! Мы выводим в ТОП и передаем сайты в аренду предпринимателям. Работаем по всем регионам России кроме Москвы и Санкт-Петербурга. Если Вы умеете выводить страницу сайта в ТОП, Вам нравится это делать, то мы ждем именно Вас! С нами Вы будете заниматься продвижением, опираясь только на собственное мнение и опыт, без «пожеланий» заказчика.   Мы предлагаем:  Работа полностью удаленная. 8-ми часовой рабочий день, график гибкий. Работа постоянная, работы много. Оплата еженедельно. Заработная плата от 32000 до 100000 рублей. Никакого общения с Заказчиками. Для этого есть специальный сотрудник. У нас классный, амбициозный директор, который ценит и уважает мнение сотрудников. Оказывает им поддержку. Реальные перспективы профессионального и карьерного роста. Нам нужен руководитель отдела.    Обязанности и задачи:  Проведение аудита сайтов Подготовка ТЗ с рекомендациями, контроль их выполнения Анализ конкурентов Настройка и анализ систем аналитики    Вам нужно знать и уметь:  Опыт работы в seo-оптимизации от 2 лет Опыт проведения комплексных SEO-аудитов Подключение и настройка базовых систем Яндекс Метрика, Google Analytics, Яндекс Вебмастер, SearchConsole Общее знание html Обязательное выполнение тестового задания.    Если Вы можете успешно справляться с этими обязанностями, внимательно и ответственно подходите к работе, откликайтесь, отправляйте резюме! Начнем работать!  ;Проведение аудита сайтов. Подготовка ТЗ с рекомендациями, контроль их выполнения. Анализ конкурентов. Настройка и анализ систем аналитики.;Опыт работы в seo-оптимизации от 2 лет. Опыт проведения комплексных SEO-аудитов. Подключение и настройка базовых систем Яндекс Метрика...;;"SEO;Google Analytics;Поисковая оптимизация сайтов;HTML;Яндекс.Метрика;Продвижение сайтов;CMS Wordpress;SEO оптимизация;внутренний аудит сайта;внешний аудит сайта"
922;922;Стажер по автоматизированному тестированию;Москва;30000.0;60000.0;Кьюби;2019-11-07;27;Нет опыта;Полная занятость;Полный день;"Обязанности:    Анализ документации; Подготовка тестовых данных; Разработка автотестов; Запуск и проверка работоспособности автотестов; Заведение дефектов; Работа с логами; Разработка ручных тестовых сценариев; Проведение ручного интеграционного функционального тестирования.  Требования:  Уверенное знание одного из языков программирования: C/C++, Java(предпочтительно), C#, Python; Умение работать с базами данных на уровне написания простых SQL-запросов; Знание архитектур приложений (толстый/тонкий клиент); Возможность работать полный рабочий день.  Условия:  Бесплатное обучение; Работа в молодом активном коллективе; Конкурентная заработная плата, оформление по ТК РФ; Возможность профессионального роста; Участие в тестировании ПО в крупных российских банках.    Первый этап - собеседование по skype.";Анализ документации. Подготовка тестовых данных. Разработка автотестов. Запуск и проверка работоспособности автотестов. Заведение дефектов. Работа с логами. Разработка ручных тестовых...;Уверенное знание одного из языков программирования: C/C++, Java(предпочтительно), C#, Python. Умение работать с базами данных на уровне написания...;;"Python;SQL;Java;Функциональное тестирование;XML;C/C++;Тестирование;Автоматизированное тестирование;Unix;Linux;QA;ООП"
77;77;Менеджер проектов в вебстудию;Санкт-Петербург;40000.0;60000.0;NIRIS;2019-11-05;29;От 1 года до 3 лет;Полная занятость;Удаленная работа;"Привет. Меня зовут Мария. Я hr-менеджер в студии NIRIS.Мы делаем интернет-магазины на 1С-Битрикс, поддерживаем и продвигаем их. И нам в команду нужен менеджер проектов. Какие у нас плюшки: Первое и главное – удалённая работа.Мы могли бы сидеть в офисе, но не хотим. Потому что интереснее работать в уютных кафе, летом в парке на свежем воздухе или с любимого домашнего дивана. При этом, мы еще и экономим время – не нужно стоять в пробках по утрам и вечерам. Второе – гибкое начало рабочего дня с 9-00 до 12-00. Рабочий день – 8 часов. Третье. Оплачиваемые выходные, праздники, отпуска. Далее. Мы уважаем личное время сотрудников. И не дергаем их по рабочим вопросам в выходные и праздники. Пятое. Ты не один в поле. Не знаешь что делать – проконсультируйся с коллегами.Но перед этим убедись, что Google не выдает ответ на вопрос на первой странице. Шестое. В компании все сотрудники/менеджеры/руководители общаются между собой вежливо и корректно.Если тебя мотивируют только повышенные тона – мы не сработаемся. Еще. Мы общаемся и ставим задачи в Битрикс 24.Jira и Slack моднее – мы знаем. Но раз уж начал работать с Битриксом, нужно идти до конца) Седьмое. Если ты хочешь роста - это тоже возможно. Восьмое, простое. Успешно закрываешь серьёзный проект – получаешь премию. Одной строкой - отлаженная схема работы - 9 лет на рынке - есть интересные проекты, но есть и обычные - все задачи ставятся в понятной форме. Что нужно будет делать:  Вести существующие проекты; Анализировать, что можно сделать, чтобы клиентские сайты становились лучше; Ставить задачи на дизайнеров, верстальщиков, программистов и seo-оптимизаторов; Обрабатывать входящие лиды / составлять коммерческие предложения; Общаться с заказчиками, собирать требования, писать технические задания; Контролировать сроки и загруженность исполнителей; Проверять и тестировать выполненные сотрудниками задачи; Составлять отчёты для заказчиков; Рисовать прототипы, работать с аналитикой; Учиться, осваивать новое. И внедрять это на своих проектах.  Что нужно знать и уметь:  Знание принципов работы сайтов / поисковых систем; Грамотная и структурная письменная и устная речь; Понимание технологий интернет-маркетинга – SEO, контекстная реклама, контент-маркетинг, email-маркетинг; Опыт менеджмента в разработке; Знание основ веб-аналитики; Ответственность и умение «болеть» за свои проекты; Умение составлять планы по проектам и разбивать их на задачи для себя и сотрудников; Умение понятно формулировать задачи.  А какие требования:  Высшее техническое образование; Опыт работы от 2-3 года;  А какой оклад и условия:  40-60 тыс. руб./мес. в зависимости от опыта; 8 часовой рабочий день, 5 дней в неделю; Гибкое начало рабочего дня – с 9 до 12-00. Премии за успешное выполнение проектов.  Как к нам устроиться: Откликнитесь на вакансию и в сопроводительном письме, обязательно напишите несколько предложений о своем опыте и о том, почему вас заинтересовала наша вакансия.";Вести существующие проекты. Анализировать, что можно сделать, чтобы клиентские сайты становились лучше. Ставить задачи на дизайнеров, верстальщиков, программистов и seo...;Знание принципов работы сайтов / поисковых систем. Грамотная и структурная письменная и устная речь. Понимание технологий интернет-маркетинга – SEO, контекстная реклама...;;"Управление интернет-проектами;Проектный менеджмент;1С-Битрикс;SEO;Управление проектами;Веб-аналитика;Продвижение сайтов;Оптимизация бизнес-процессов;Интернет маркетинг"
