;Unnamed: 0;name;area;min_salary;max_salary;employer;created_at;days_passed;experience;employment;schedule;description;responsibility;requirement;conditions;key_skills
1708;1708;Юрисконсульт;Абакан;23000.0;28000.0;Саянмолоко;2019-11-15;19;От 3 до 6 лет;Полная занятость;Полный день;"Юрисконсульт требуется в город Абакан Обязанности: * К разработке или принятию участия в разработке документов правового характера; участию в разработке и осуществлении мероприятий по укреплению договорной, финансовой и трудовой дисциплины, обеспечению сохранности имущества организации; * Проведению изучения, анализу и обобщению результатов рассмотрения претензий, судебных и арбитражных дел, практики заключения и исполнения хозяйственных договоров с целью разработки предложений об устранении выявленных недостатков и улучшении хозяйственно-финансовой деятельности; оформлению и согласованию материалов о привлечении работников к дисциплинарной и материальной ответственности; * Принятию участия в работе по заключению хозяйственных договоров, проведению их правовой экспертизы, разработке условий коллективных договоров и отраслевых тарифных соглашений, рассмотрению вопросов о дебиторской и кредиторской задолженности; контролю своевременности предоставления структурными подразделениями справок, расчетов, объяснений и других материалов для подготовки ответов на претензии и т. д. Требование: Опыт работы более 3 х лет. Высшее образование      ";"К разработке или принятию участия в разработке документов правового характера; участию в разработке и осуществлении мероприятий по укреплению договорной, финансовой...";Опыт работы более 3 х лет. Высшее образование.;;
1965;1965;Преподаватель робототехники;Новосибирск;9000.0;30000.0;Лига Роботов;2019-11-28;6;Нет опыта;Частичная занятость;Гибкий график;Преподаватель робототехники (по выходным) Хочешь собирать LEGO и получать за это деньги? Обучать подрастающее поколение? Работать в свободное время?Приходи в Лигу Роботов на должность преподавателя робототехники!  Кто мы? Лига Роботов - Федеральная сеть секций робототехники, лидеры образовательной робототехники в России. Наша миссия - воспитать инженерное поколение людей с особым мышлением и практическими навыками. Компания была создана в 2011 году в Новосибирске, а сейчас мы растём очень быстрыми темпами: 28 филиалов в Новосибирске и 350 секций в более 40 городов РФ, Казахстана и США. Обязанности: — Вести занятия в выходные дни, день и время занятий выбираете сами. Отмечать посещение детей в системе учёта и в рабочих тетрадях, заполнять отчёт по прошедшему занятию. — Один раз в неделю после 18:30 приезжать в головной офис для подготовки к занятию и тренинга - на выбор во вторник, среду или четверг. — Нести ответственность за оснащение рабочего места преподавателя канцелярией и раздаточными материалами. Все материалы готовятся в офисе и выдаются на руки. Кого мы ждём: — Студента или выпускника, жаждущего применить университетские знания на практике. — Состоявшегося человека, желающего часть рабочего времени посвятить техническому творчеству. Вы умеете общаться с детьми и получать от этого удовольствие, интересуетесь технической сферой и готовы к постоянному развитию. Опыт в робототехнике будет вашим преимуществом, но важнее любовь к детям и желание передавать знания. Всему остальному научим. Условия работы:   Работа по выходным в удобный вам день и время. Оплата от 250 рублей в час. Занятость выбираете сами: от 6 до 40 часов в неделю.   Бесплатное вводное обучение современной робототехнике.   Ведение занятий по авторским детально проработанным методическим материалам.   Атмосфера развития, увлеченные делом дети и преподаватели, корпоративы на природе и посиделки с пиццей в офисе.   Мы заинтересованы в развитии сотрудников, поэтому обеспечиваем постоянные тренинги и повышение квалификации в течение всего периода работы.   В Лиге Роботов можно не ограничиваться преподаванием. Вы сможете попробовать себя в разработке методических материалов, инженерных проектах, промо-акциях, стать тренером по робоспорту - всё это по вашему желанию. Самых лучших ждут командировки по России и миру за счёт организации! Важно! Чтобы преподавать, обязательно пройти Школу преподавателей. На ней мы научим собирать и программировать роботов, работать в трёх средах программирования и работать с детьми разного возраста. Школа преподавателей — тоже ступень отбора. Ближайшая ШП: с 16 до 20 декабря с 17:00 до 20:30. Пройдёт в главном офисе по адресу Немировича-Данченко, 122, офис 100(БЦ Кино). Что нужно сделать, чтобы стать преподавателем? 1. Внимательно заполнить анкету для Школы преподавателей. Чтобы получить ссылку на анкету, нужно отправить отклик на эту вакансию. Также ссылку можно найти в группе ВКонтакте или на сайте Лиги Роботов. 2. Пройти отбор по анкете, дождаться приглашения на обучение. 3. Пройти обучение в главном офисе с 16 по 20 декабря с 17:00 до 20:30. 4. Успешно пройти оплачиваемую стажировку у опытного преподавателя. 5. Получить собственные группы детей и стать для них лучшим наставником. Анкеты на Школу преподавателей принимаются круглый год. Мы обязательно свяжемся перед ближайшей Школой Преподавателей и дадим обратную связь по вашей заявке. До встречи в Лиге!  ;Вести занятия в выходные дни, день и время занятий выбираете сами. Отмечать посещение детей в системе учёта и в рабочих...;Студента или выпускника, жаждущего применить университетские знания на практике. — Состоявшегося человека, желающего часть рабочего времени посвятить техническому творчеству. ;;"Ответственность;Коммуникативные навыки;Компьютерная грамотность;Быстрая обучаемость;Интерес к технике и науке;Организаторские навыки;Ведение переговоров;Работа в команде;Проведение презентаций;Групповое обучение;Обучение и развитие;Преподавание;Робототехника;Управление персоналом;Деловая коммуникация;Пользователь ПК;Обучение персонала;Работа с детьми"
319;319;Веб-разработчик;Оренбург;20000.0;30000.0;Бизнес Веб;2019-11-28;6;Нет опыта;Полная занятость;Полный день;Обязанности:  верстка по готовым макетам.  Требования:  знание html, css, общее понимание js/jq, желание развиваться в Digital-сфере.  Условия:  полный рабочий день, работа в уютном современном офисе, график 5\2 с 9.00 до 18.00, дружный молодой коллектив, достойная заработная плата (оговаривается на собеседовании).  Обязательно звони, если тебе интересны разработка сайтов и их продвижение. Мы найдем применение твоим знаниям и умениям!;Верстка по готовым макетам.;Знание html, css, общее понимание js/jq. Желание развиваться в Digital-сфере.;;обучаемость, коммуникабельность, желание развиваться
533;533;Веб-дизайнер;Уфа;25000.0;30000.0;Семь вершин;2019-12-02;2;От 1 года до 3 лет;Полная занятость;Полный день;"Должностные обязанности:• Проектирование и дизайн для новых проектов (лендинги, промо-страницы, веб-журнал);• Поддержка существующих сайтов (баннеры, доработка интерфейсов);• Работа над юзабилити, анализ слабых сторон дизайна, их исправления;• Подготовка макетов для информационных рассылок.• Разработка рекламных макетов и взаимодействие с рекламодателями• Создание инфографик • Создание баннеров HTML 5.Требования:• Отличное владение Adobe Flash, InDesign, Illustrator, Photoshop• Понимание возможностей и ограничений верстки (HTML и СSS3).• Понимание принципов оптимизации изображений для веб.• Наличие опыта проектирования интерфейсов.• Приветствуется опыт работы в аналогичных проектах• Приветствуется знание Adobe Muse, Adobe AnimateМы предлагаем:• Уровень дохода обсуждается на собеседовании  ";Проектирование и дизайн для новых проектов (лендинги, промо-страницы, веб-журнал). Поддержка существующих сайтов (баннеры, доработка интерфейсов). Работа над юзабилити...;Отличное владение Adobe Flash, InDesign, Illustrator, Photoshop. Понимание возможностей и ограничений верстки (HTML и СSS3). Понимание принципов оптимизации изображений...;;
829;829;Специалист по IT;Смоленск;25000.0;30000.0;МТУ Ростехнадзора;2019-11-28;6;Нет опыта;Полная занятость;Полный день;"Обязанности:  обеспечение работоспособности локальной вычислительной сети и электронно-вычислительной аппаратуры поддержание рабочего состояния программного обеспечения серверов и рабочих станций обеспечение интегрирования и конфигурирования программного обеспечения на серверах и рабочих станциях; участие в инвентаризации парка компьютерной техники, составление заявок на приобретение новой техники  Требования:  специальности, направления подготовки: «Информатика и вычислительная техника», «Компьютерные и информационные технологии», «Информационная безопасность», «Информационные технологии», «Прикладная математика и информатика», «Информационные системы» работа в соответствии с Федеральным законом Российской Федерации от 27 июля 2004 г. 79-ФЗ «О государственной гражданской службе Российской Федерации» Федеральный закон от 10.01.2002 г. 1-ФЗ «Об электронной цифровой подписи»;  Условия:  прием в соответствии с ФЗ-79 &quot;О государственной гражданской службе РФ&quot; график работы с понедельника по четверг с 8,00 до 17.00, в пятницу до 15.45 отпуск 33 календарных дня + дополнительные отпуска за выслугу лет классный чин государственной гражданской службы РФ ";Обеспечение работоспособности локальной вычислительной сети и электронно-вычислительной аппаратуры. Поддержание рабочего состояния программного обеспечения серверов и рабочих станций. ;Специальности, направления подготовки: «Информатика и вычислительная техника», «Компьютерные и информационные технологии», «Информационная безопасность», «Информационные технологии», «Прикладная математика и информатика», «Информационные...;;"Информационная безопасность;MS Access;Электронная почта;Информационные технологии;Настройка ПК"
836;836;Менеджер группы эксплуатации;Волгоград;25000.0;30000.0;Национальная служба взыскания;2019-12-02;2;Нет опыта;Полная занятость;Полный день;"Обязанности:  Решение заявок; Осуществление подготовки запуска робота.  Требования:  Усидчивость; Внимание к мелочам; Умение работать с большими объёмами информации; Аналитический склад ума; Умение работать в команде; Excel.  Условия:   конкурентная заработная плата (оклад 25 000+премия)   Комфортный офис;   Дружный коллектив и насыщенную корпоративную жизнь;   удобный график работы 2/2,5/2;   Профессиональное развитие и карьерный рост с повышением должности и оклада;   чай и кофе за счет компании, комната отдыха.  ";Решение заявок. Осуществление подготовки запуска робота.;Усидчивость. Внимание к мелочам. Умение работать с большими объёмами информации. Аналитический склад ума. Умение работать в команде. Excel.;;"Грамотная речь;Работа в команде;MS Access;Работа с большим объемом информации;Творческое мышление"
1172;1172;Специалист технической поддержки клиентов (helpdesk);Калининград;27000.0;30000.0;Флексби;2019-11-30;4;От 1 года до 3 лет;Полная занятость;Полный день;Мы разрабатываем платформу для создания сайтов и лендингов и являемся одними из лидеров в России. Наша цель – создать лучший продукт, который позволит тысячам предпринимателям самостоятельно создавать сайты с первоклассным дизайном и использующим последние технологии. Нам в команду требуется активный и общительный человек, который будет с удовольствием помогать клиентам подружиться с сервисом и заботиться о развитии их бизнеса (помогая избегать ошибок). Задачи:  работа с обращениями пользователей через онлайн-чат, эл.почту, телефон и соц.сети консультирование клиентов по работе сервиса и помощь в решении проблем помощь в исправлении мелких проблем на клиентских сайтах взаимодействие с разработчиками и с тех.поддержкой других компаний  Способности:  понимать технические принципы работы веб-сайтов минимально знать HTML, CSS, JS быстро разбираться в незнакомых вещах любить общаться с людьми быть всегда в хорошем настроении уметь быстро и правильно формулировать мысли уметь грамотно писать и говорить  Условия работы:  Комфортное рабочее место Полный рабочий день Работа в офисе в центре, ТРЦ Акрополь Оплачиваем парковку, кофе и печеньки Официальное оформление, полностью белая зарплата, выплата без задержек оклад 27 000 - 30 000 руб. в месяц (чистыми) ;Работа с обращениями пользователей через онлайн-чат, эл.почту, телефон и соц.сети. Консультирование клиентов по работе сервиса и помощь в решении...;Понимать технические принципы работы веб-сайтов. Минимально знать HTML, CSS, JS. Быстро разбираться в незнакомых вещах. Любить общаться с людьми. ;;
1347;1347;Стажер веб-программист 1С-Битрикс;Самара;;30000.0;Соло Груп;2019-12-02;2;Нет опыта;Стажировка;Полный день;Мы - Solo-IT. Занимаемся разработкой и продвижением сайтов на 1С-Битрикс различной сложности. Внедряем CMS и интегрируем с различными системами. Разрабатывали такие сайты как Кубатура, Мягкофф, Волга Плаза, ВсеМыТут, Gibico.   У нас 11 лет успешного опыта работы (на рынке с 2008 года) и более 300 реализованных проектов. Являемся золотым сертифицированным партнером 1С-Битрикс и партнером по обучению 1С-Битрикс.   Производим набор стажеров веб-программистов с обучением и последующим трудоустройством, выдачей сертификатов. (Возможно просто пройти у нас обучение – все обсуждается).   Обучение будет происходить удаленно, обучающиеся смотрят видео-уроки, получают задания, выполняют их, а один раз в неделю будет проходить вебинар с разбором ошибок. По окончанию студенты получают сертификаты, подтверждающие успешное прохождение курса и сдачу экзамена. Общий срок обучения 6,5 месяца FullStack, и по 3,5 месяца Backend и Frontend. В конце обучения есть дипломный проект - разработка бизнес приложения. В дальнейшем, работая у нас, мы продвигаем бизнес приложение - и вы получаете %% от продаж и поддерживаете его, развивая функциональность. После обучения Вы продолжаете обучение уже на реальных проектах, и получаете заработную плату. Работать можно удаленно, или у нас в офисе (в Самаре), на полную занятость или на частичную (если Вы, например, студент). Мы стараемся давать разноплановые задачи, чтобы программист развивался разнопланово. Это и настройка серверов, и работа с DNS, настройка почты, настройка цифровой подписи для почты DKIM, работа с системами контроля версий и т.д.)   Ведет курс - Соловьев Алексей Сергеевич Опытный программист с 20-летним стажем, Генеральный директор компании. Требования:  активность целеустремленность желание учиться и профессионально совершенствоваться рвение стать программистом желание работать в сфере ИТ и сайтостроения дисциплинированность (нам нужны те, кто отвечает за свои слова) выпускники и студенты начиная от 3 курса (бывают одаренные исключения) люди, которые давно работают в другой сфере и хотят попробовать себя в чем психологи, инженеры и др.) знание языков программирования возможно минимальное желательно начальные знания php, html, css.    После обучения мы предлагаем:   Интересную работу в быстроразвивающейся компании. Интересные разноплановые проекты. Премии. Молодой коллектив. Возможность карьерного роста.    Получив Ваше резюме, наш менеджер обязательно свяжется с Вами и сообщит о времени начала обучения, а также ответит на все Ваши вопросы.;Занимаемся разработкой и продвижением сайтов на 1С-Битрикс различной сложности. Внедряем CMS и интегрируем с различными системами. ;Активность. Целеустремленность. Желание учиться и профессионально совершенствоваться. Рвение стать программистом. Желание работать в сфере ИТ и сайтостроения. Дисциплинированность (нам нужны...;;
632;632;Младший программист SQL (Junior);Волжский(Волгоградская область);;32000.0;Neovox;2019-11-27;7;Нет опыта;Полная занятость;Полный день;Компания Neovox (ex. Ньюконтакт) - это крупный аутсорсинговый call-центр с развитым IT-подразделением. Наши клиенты - крупные компании и государственные организации. У нас десятки активно развивающихся проектов, и регулярно появляются новые. Филиалы нашей организации есть в Москве, Смоленске, Волгограде, Астрахани, Волжском и др.Отдел разработки занимается разработкой и сопровождением ПО, автоматизацией различных задач бизнеса с использованием современного стека веб-технологий. В связи с ростом и развитием компании, открыты вакансии в отделе разработки программного обеспечения. Должностные обязанности:  Разрабатывать SQL-запросы Дорабатывать структуру базы данных Участвовать в разработке web-приложений в качестве специалиста по БД  Требования к кандидатам:  Опыт работы не обязателен Базовые знания SQL Базовые знания технологий баз данных Желание развиваться в области программирования баз данных  Будет дополнительным преимуществом:  Высшее техническое или математическое образование Опыт практической работы с базами данных Уверенное знание SQL Опыт работы с СУБД Oracle Опыт написания хранимых процедур на встроенном языке (например, PL/SQL)  Нашим сотрудникам обеспечиваем:  Обучение, ввод в профессию Наличие опытных коллег, готовых подсказывать и помогать Возможность освоить и использовать в работе современный стек технологий (PHP 7, PSR, composer, Oracle DB, Yii2, JavaScript, jQuery, Jira, GitLab, git-flow, Jenkins, REDIS и т.д.) Возможность профессионального развития и карьерного роста. Оформление по ТК РФ, оплачиваемые отпуска и больничные Комфортные условия работы (современный светлый офис, кафетерий, комната отдыха, настольный теннис, настольные игры) ;Разрабатывать SQL-запросы. Дорабатывать структуру базы данных. Участвовать в разработке web-приложений в качестве специалиста по БД.;Опыт работы не обязателен. Базовые знания SQL. Базовые знания технологий баз данных. Желание развиваться в области программирования баз данных. ;;
504;504;SEO-специалист (внедренец, аналитик);Пермь;15000.0;35000.0;x10 - маркетинговое интернет-агентство;2019-11-22;12;От 1 года до 3 лет;Полная занятость;Полный день;"Маркетинговое агентство X10 занимает 1-МЕСТО в рейтинге студий, занимающихся разработкой и продвижением сайтов в Перми. Мы молодая (19-26 лет), успешная и творческая команда. В связи с развитием направления у нас появилось вакантные места: SEO-аналитик/SEO-внедренец/SEO аккауунт-менеджер.В первую очередь мы ищем соискателя с профильным опытом работы, но готовы рассмотреть перспективного соискателя с небольшим опытом работы.  работа в офисе, центр Перми (р-н Драмтеатра); гибкий график и возможность совмещать работу с учебой; возможность получить ценный опыт; обучение и наставничество.  ОБЯЗАННОСТИ  анализ, погружение в сферу деятельности клиента; сбор семантического ядра; оптимизация сайтов по чек-листу; работа с GTM+ЯВ+ЯМ+GA+GSC; другие работы в соответствии с вашим оптом и специализацией.  ТРЕБОВАНИЯ  опыт работы по специальности от 6 месяцев; опыт ведения одновременно от 10 проектов; умение работать в команде; желание много и быстро учиться новому, схватывать все на лету, уметь находить ответы в сети.  БУДЕТ ПЛЮСОМ   филологическое образование; опыт написания текстов; опыт работы с «1С-Битрикс: Управление сайтом».  УСЛОВИЯ  оплата труда: оклад по результатам собеседования; нормированный рабочий день ПН-ПТ с 09:00 до 18:00; оплата отпусков и больничных; обучение, развитие, поддержка, наставничество; офис в центре Перми (р-н Драмтеатра); красивый вид из окна; чай, кофе, тортики, пицца, маничкин; молодой, дружный, позитивный коллектив.  КАК УСТРОИТЬ В МАРКЕТИНГОВОЕ АГЕНТСТВО X10? 1. Отправляешь отклик на вакансию.2. Пройти собеседование и возможно тестовое задание. Мы предлагаем интересную и стабильную работу в команде профессионалов. Просто добавьте ваше резюме в качестве соискателя, мы свяжемся с вами.";Анализ, погружение в сферу деятельности клиента. Сбор семантического ядра. Оптимизация сайтов по чек-листу. Работа с GTM+ЯВ+ЯМ+GA+GSC. Другие работы в...;Опыт работы по специальности от 6 месяцев. Опыт ведения одновременно от 10 проектов. Умение работать в команде. Желание много и...;;"SEO;SEO оптимизация;SEO-копирайтинг;Внутренняя оптимизация сайта;Внешняя оптимизация сайта;СЕО;Копирайтинг;Составление семантического ядра"
1152;1152;Разработчик (JuniorDeveloper);Иваново (Ивановская область);25000.0;35000.0;Консультант НПО;2019-12-03;1;Нет опыта;Полная занятость;Полный день;"&quot;Восточный Экспресс&quot; - Корпоративная Информационная Система, на которой работают Региональные Информационные Центры сети &quot;КонсультантПлюс&quot; по всех стране. Мы работаем с 1997 года и продолжаем активно развиваться, увеличивая количество наших заказчиков и число задач, для решения которых приглашаем на работу Разработчика. Обязанности:  программирование в среде разработки КИС «Восточный экспресс» (объектно-ориентированная визуальная система разработки); проектирование визуальных интерфейсов; создание и оптимизация алгоритмов обработки данных.  Требования:  образование высшее техническое, математическое, IT. Рассмотрим кандидатов с незаконченным высшим образованием, но с большим желанием работать и отличными способностями; владение ООП; высокая работоспособность, внимательность и ответственность.  Приветствуются:  знание SQL и опыт работы с СУБД; умение работать с унаследованным кодом и владение процессом рефакторинга; навыки самостоятельного проектирования; умение работать в команде; опыт работы с системами контроля версий (Subversion, Git).  Условия:  работа в дружном молодом коллективе профессионалов; трудоустройство по ТК РФ с первого рабочего дня + полное соблюдение ТК РФ: «белая» заработная плата, оплачиваемые отпуска и больничные, дополнительные выплаты на детей от компании; хорошо оборудованное рабочее место в комфортном офисе в центре города; возможность профессионального и карьерного роста; вкусные обеды в собственной столовой компании с льготными ценами для сотрудников; график работы: 9.00-18.00;  Заработная плата обсуждается индивидуально с каждым кандидатом (определяется по результатам собеседования).  ";Программирование в среде разработки КИС «Восточный экспресс» (объектно-ориентированная визуальная система разработки). Проектирование визуальных интерфейсов. Создание и оптимизация алгоритмов обработки...;Образование высшее техническое, математическое, IT. Рассмотрим кандидатов с незаконченным высшим образованием, но с большим желанием работать и отличными способностями. ;;
1310;1310;Junior Web-designer (Младший веб-дизайнер UI/UX);Москва;25000.0;35000.0;Oxem Studio;2019-12-02;2;Нет опыта;Полная занятость;Полный день;"Веб-студия Oxem – это создание и продвижение сайтов, развитие и поддержка клиентских проектов. Занимаемся разработкой лендингов, сложных интернет-магазинов, корпоративных сайтов, CRM и ERP-систем, а также их продвижением. Каждый наш проект — это квинтэссенция накопленного опыта, современных трендов и свежего подхода, стремление прыгнуть выше самих себя и лучших игроков на рынке! Мы ищем амбициозного дизайнера, который горит желанием развиваться в сфере веб-дизайна. Со своей стороны предлагаем возможность профессионального и карьерного роста, интересные не шаблонные проекты, амбициозную молодую команду, комфортные условия для работы и адекватное руководство. Вместе с нами ты будешь менять мир, делая его красивее и удобнее! Ты нам нужен, если:  Любишь учиться, совершенствовать свои навыки, следить за новыми трендами в дизайне. Умеешь делать &quot;умный&quot; дизайн, в котором все на своих местах и несет конкретную цель. Любишь решать сложные и интересные задачи. Адекватно воспринимаешь критику. Ты хочешь, как и мы, изменить мир, сделав его чуточку красивее и удобнее!  Навыки, которые пригодятся в работе:  !!! Обязательно наличие портфолио по дизайну сайтов с актуальными работами (наличие работ за 2018 или 2019 год). Нам важно именно портфолио, а не номинальный опыт работы. Креативность, хороший вкус, здравый перфекционизм, любовь к деталям и мелочам. Опыт создания дизайна различных сайтов (landing page, корпоративные сайты, интернет-магазины). Умение прототипировать, создавать удобные и понятные интерфейсы. Отличное знание программ пакета Adobe (Photoshop, Illustrator), Sketch. Понимание принципов HTML-верстки, возможностей и ограничений CSS, JS. Знание основ композиции, типографики.  Чем ты будешь заниматься:  Проектировать сайты и пользовательские интерфейсы (визуальные решение, скетчи, прототипы). Создавать адаптивный дизайн сайтов, пользовательских интерфейсов. Рисовать собственные иконки и иллюстрации. Подготавливать дизайн-макеты к верстке. Выполнять небольшой объем полиграфических работ (визитки, листовки, буклеты и т.п.). Создавать сценарии работы интерактивных элементов страниц (заставок, баннеров, различных анимаций).  Плюсом будет (но не обязательно):  Профильное художественное образование, умение рисовать от руки.  Мы готовы предложить тебе:  Возможность быстрого карьерного роста и профессионального развития. Обучение в процессе работы, оплата обучающих курсов и участия в профессиональных конференциях. Своевременная заработная плата. Комфортный светлый офис в 7 минутах ходьбы от м. Парк Победы, БЦ Барклай Плаза. Гибкий график: начало рабочего дня с 9 до 11 утра. Молодой дружный коллектив, приятная рабочая атмосфера, прямой контакт с руководством. Испытательный срок – 3 месяца.  Процесс отбора дизайнеров в веб-студии Oxem:  Изучение резюме и портфолио по веб-сайтам от кандидата (кандидаты без портфолио или без работ по дизайну веб-сайтов в портфолио НЕ рассматриваются). Нам не важно, где вы учились, где и сколько работали (рассматриваем и тех, кто никогда нигде не работал), главное — портфолио. Если вы очень хотите работать у нас, создайте себе портфолио с работами по веб-дизайну — берите и перерисовывайте любой сайт и добавляйте себе результат в портфолио. Если мы не отказали вам на первом этапе — значит нас заинтересовало ваше портфолио и мы готовы предложить вам выполнить тестовое задание. Это главный этап в отборе кандидатов. Тестовое задание небольшое, на 4-8 часов, в зависимости от скорости вашей работы. На каждую работу мы даем развернутый фидбек, расписываем, что конкретно сделано плохо. Если вы считаете, что тестовая работа у вас получилась хорошо (особенно если мы дали положительный фидбек) — можете смело добавлять ее к себе в портфолио ;) По результатам тестового задания мы приглашаем кандидатов на очное интервью в офисе в Москве (иногда проводим удаленное собеседование по скайпу, если вы из другого города, но планируете переехать в Москву). Далее, высылаем оффер наиболее подходящему кандидату.  И немного подробнее про процесс дизайна в нашей студии :) В веб-студии Oxem мы придерживаемся самых современных подходов в проектировании и разработке веб-дизайна. Аналитику мы выполняем по концепции User Story Mapping — она предполагает выделение персонажей, целей бизнеса и пользователей, которые разбиваются на конкретные действия и, в конечном итоге, на конкретные функции. Для этого используем такой инструмент, как RealtimeBoard. Прототипы отрисовываем в Sketch, иногда в Axure. Дизайн интерфейсов разрабатываем в таких программах и сервисах, как Sketch, Figma — никакого фотошопа и, о ужас, иллюстратора, их используем только по назначению ;) А своим клиентам презентуем не только статичные макеты (делаем мы это, как правило, в InVision), но и анимированные видео-презентации, сделанные в Principle + After Effects. Мы перфекционисты, фанатики — даже 1 пиксель для нас имеет значение и пока все не будет идеальным, не остановимся. У нас вам придется постоянно учиться, использовать только самые новые подходы в дизайне и мониторить тренды по всему миру — это сложная, но невероятно интересная работа! Мы любим дизайн, мы безумны в стремлении сделать каждый проект круче предыдущего. Вкладывать 200% усилий в дизайн, независимо от масштаба проекта — это наш главный принцип, а финальный результат — то, что действительно вдохновляет, заряжает энергией делать еще более невероятные проекты. Мы очень ждем людей, искренне любящих веб-дизайн и горящих желанием менять этот мир к лучшему вместе с нами :)";Проектировать сайты и пользовательские интерфейсы (визуальные решение, скетчи, прототипы). Создавать адаптивный дизайн сайтов, пользовательских интерфейсов. Рисовать собственные иконки и иллюстрации. ;Обязательно наличие портфолио по дизайну сайтов с актуальными работами (наличие работ за 2018 или 2019 год). Нам важно именно портфолио...;;"Web-дизайн;Полиграфический дизайн;Web Design;Графический дизайн;Дизайн полиграфии;Дизайн интерфейсов;Дизайн;Adobe Photoshop;Веб-дизайн;Adobe InDesign;Adobe Illustrator;Рисунок;Креативность;Графические редакторы;Иллюстрирование;Графика"
